seed,mcs,species,volume,ncells,mel_site,mel_parcel
234,260,3,700,6,3.148643,3.139016
234,260,4,699,6,0.477042,0.474194
234,260,5,700,6,1.456580,1.451378
234,260,6,699,6,0.470564,0.467811
234,260,7,699,6,0.983913,0.981828
236,180,1,702,6,2.045340,2.040655
236,180,2,704,6,0.758179,0.757805
236,180,3,701,6,2.174887,2.171012
236,180,4,700,6,0.242378,0.242099
236,180,5,701,6,1.262900,1.259070
236,180,6,703,6,0.304001,0.303240
236,180,7,700,6,0.383297,0.382356
233,300,1,696,6,2.592952,2.592035
233,300,2,699,6,0.420330,0.418863
233,300,3,698,6,2.437325,2.434779
233,300,4,706,6,0.757437,0.757307
233,300,5,698,6,1.931108,1.928400
233,300,6,693,6,0.685273,0.684197
233,300,7,695,6,0.592231,0.588969
235,200,1,700,6,2.114504,2.113080
235,200,2,701,6,0.855946,0.855041
235,200,3,699,6,2.401290,2.399336
235,200,4,695,6,0.457302,0.455811
235,200,5,700,6,1.337296,1.335860
235,200,6,701,6,0.395313,0.394326
235,200,7,698,6,0.478276,0.475229
232,240,1,696,6,1.683502,1.683502
232,240,2,693,6,0.203109,0.202028
232,240,3,696,6,1.973573,1.973573
232,240,4,697,6,0.740786,0.742156
232,240,5,694,6,1.445326,1.442734
232,240,6,696,6,0.407619,0.406865
232,240,7,697,6,0.424401,0.423029
231,280,1,704,6,3.051369,3.045136
231,280,2,700,6,0.692743,0.690067
231,280,3,701,6,3.151038,3.142462
231,280,4,696,6,0.528924,0.528642
231,280,5,704,6,2.106779,2.100708
231,280,6,695,6,0.566983,0.566768
231,280,7,698,6,1.057242,1.056078
230,400,1,702,6,2.776806,2.776694
230,400,2,698,6,0.678847,0.677222
230,400,3,695,6,2.842899,2.839736
230,400,4,700,6,0.440320,0.439689
230,400,5,700,6,1.938758,1.935388
230,400,6,699,6,0.529802,0.530463
230,400,7,697,6,1.024986,1.022243
228,380,1,696,6,3.126729,3.123338
228,380,2,694,6,0.505839,0.503195
228,380,3,695,6,3.047533,3.046451
228,380,4,699,6,1.040244,1.041149
228,380,5,699,6,2.250781,2.245924
228,380,6,699,6,0.438507,0.438007
228,380,7,695,6,0.903184,0.904346
229,360,1,700,6,2.816670,2.816086
229,360,2,698,6,0.765384,0.763816
229,360,3,698,6,2.765270,2.765631
229,360,4,697,6,1.003603,1.005431
229,360,5,695,6,1.938829,1.933120
229,360,6,693,6,0.423647,0.422778
229,360,7,699,6,0.814966,0.815209
234,280,1,698,6,1.945861,1.940139
234,280,2,702,6,1.118278,1.115610
234,280,3,701,6,3.246507,3.236793
234,280,4,697,6,0.516190,0.513513
234,280,5,698,6,1.505030,1.496983
234,280,6,700,6,0.515384,0.512932
234,280,7,698,6,1.042915,1.039972
236,200,1,701,6,2.200534,2.195545
236,200,2,702,6,0.822591,0.821718
236,200,3,699,6,2.270641,2.266531
236,200,4,700,6,0.267335,0.266484
236,200,5,698,6,1.359675,1.355186
236,200,6,704,6,0.357967,0.357219
236,200,7,699,6,0.434645,0.434229
233,320,1,700,6,2.663427,2.661615
233,320,2,698,6,0.447228,0.445357
233,320,3,697,6,2.497528,2.494220
233,320,4,703,6,0.814242,0.814195
233,320,5,696,6,1.990112,1.990065
233,320,6,694,6,0.731405,0.729266
233,320,7,694,6,0.623714,0.622131
235,220,1,703,6,2.248133,2.245744
235,220,2,703,6,0.934913,0.934660
235,220,3,699,6,2.528678,2.526280
235,220,4,693,6,0.502675,0.500634
235,220,5,700,6,1.436416,1.432530
235,220,6,700,6,0.434586,0.432735
235,220,7,696,6,0.529271,0.524789
237,60,1,699,6,0.821585,0.821443
237,60,2,700,6,0.081186,0.080696
237,60,3,697,6,1.231926,1.230563
237,60,4,699,6,0.135812,0.135906
237,60,5,693,6,0.604817,0.603861
237,60,6,689,6,0.043888,0.043797
237,60,7,697,6,0.087133,0.087230
232,260,1,696,6,1.735072,1.735072
232,260,2,692,6,0.233747,0.232306
232,260,3,696,6,2.029468,2.030409
232,260,4,698,6,0.787743,0.788394
232,260,5,696,6,1.502180,1.501000
232,260,6,699,6,0.447529,0.446670
232,260,7,695,6,0.460740,0.460090
231,300,1,704,6,3.158703,3.152153
231,300,2,701,6,0.756389,0.752866
231,300,3,703,6,3.257139,3.247278
231,300,4,696,6,0.567362,0.565828
231,300,5,703,6,2.206967,2.200683
231,300,6,696,6,0.603640,0.603759
231,300,7,697,6,1.126396,1.125447
238,20,1,696,6,0.365699,0.365372
238,20,2,701,6,0.015360,0.015279
238,20,3,699,6,0.546557,0.546393
238,20,4,695,6,0.015079,0.015131
238,20,5,694,6,0.307959,0.307908
238,20,6,696,6,0.017444,0.017310
238,20,7,697,6,0.031749,0.031794
234,300,1,698,6,1.999751,1.995822
234,300,2,704,6,1.210992,1.207478
234,300,3,702,6,3.328943,3.320289
234,300,4,696,6,0.556285,0.552681
234,300,5,697,6,1.568790,1.560952
234,300,6,697,6,0.573028,0.568381
234,300,7,702,6,1.079567,1.075239
236,220,1,702,6,2.327181,2.322863
236,220,2,705,6,0.899305,0.897695
236,220,3,699,6,2.382297,2.377708
236,220,4,700,6,0.280219,0.280065
236,220,5,700,6,1.472018,1.467404
236,220,6,704,6,0.414306,0.412638
236,220,7,697,6,0.478591,0.476859
233,340,1,699,6,2.734252,2.733874
233,340,2,700,6,0.469745,0.468263
233,340,3,696,6,2.540346,2.537855
233,340,4,704,6,0.864987,0.865293
233,340,5,699,6,2.058077,2.055857
233,340,6,692,6,0.779420,0.777695
233,340,7,696,6,0.657736,0.655055
237,80,1,697,6,0.970178,0.969540
237,80,2,701,6,0.110175,0.110302
237,80,3,699,6,1.482914,1.481050
237,80,4,699,6,0.190257,0.189812
237,80,5,695,6,0.721368,0.720388
237,80,6,693,6,0.063344,0.063090
237,80,7,692,6,0.123766,0.123840
231,320,1,702,6,3.296958,3.290827
231,320,2,697,6,0.818324,0.814665
231,320,3,700,6,3.353196,3.345150
231,320,4,697,6,0.595703,0.594787
231,320,5,700,6,2.293976,2.287875
231,320,6,699,6,0.639644,0.638644
231,320,7,698,6,1.187078,1.188743
232,280,1,695,6,1.770396,1.769862
232,280,2,691,6,0.264998,0.264127
232,280,3,697,6,2.083926,2.083857
232,280,4,698,6,0.837200,0.839099
232,280,5,697,6,1.566989,1.565287
232,280,6,697,6,0.487021,0.485614
232,280,7,698,6,0.496794,0.495658
228,400,1,696,6,3.198318,3.195003
228,400,2,692,6,0.543749,0.541473
228,400,3,697,6,3.121052,3.117331
228,400,4,697,6,1.075920,1.075309
228,400,5,696,6,2.314980,2.310229
228,400,6,699,6,0.455278,0.454796
228,400,7,696,6,0.952002,0.948479
234,320,1,702,6,2.033500,2.029459
234,320,2,705,6,1.307640,1.308464
234,320,3,704,6,3.411491,3.400376
234,320,4,697,6,0.595709,0.592598
234,320,5,700,6,1.628615,1.622544
234,320,6,699,6,0.636223,0.633788
234,320,7,700,6,1.104667,1.099643
236,240,1,702,6,2.445493,2.438541
236,240,2,704,6,0.961348,0.959802
236,240,3,699,6,2.478440,2.473433
236,240,4,701,6,0.305331,0.304755
236,240,5,700,6,1.592601,1.587494
236,240,6,705,6,0.465781,0.464515
236,240,7,701,6,0.517903,0.517131
229,380,1,698,6,2.884091,2.883279
229,380,2,697,6,0.815975,0.814220
229,380,3,697,6,2.805678,2.805026
229,380,4,697,6,1.040615,1.042484
229,380,5,697,6,1.990798,1.989113
229,380,6,694,6,0.448045,0.447195
229,380,7,699,6,0.854039,0.854293
233,360,1,698,6,2.805178,2.800733
233,360,2,696,6,0.501503,0.499680
233,360,3,695,6,2.591699,2.588448
233,360,4,703,6,0.911035,0.911382
233,360,5,698,6,2.110580,2.107265
233,360,6,692,6,0.815851,0.814101
233,360,7,692,6,0.689763,0.688373
237,100,1,697,6,1.092837,1.091276
237,100,2,701,6,0.148913,0.149004
237,100,3,700,6,1.694896,1.692341
237,100,4,701,6,0.247088,0.246882
237,100,5,693,6,0.823376,0.822891
237,100,6,694,6,0.080574,0.080377
237,100,7,695,6,0.160562,0.160551
235,240,1,702,6,2.387373,2.385520
235,240,2,703,6,1.001085,1.001029
235,240,3,700,6,2.659343,2.656372
235,240,4,693,6,0.546401,0.544196
235,240,5,697,6,1.522383,1.520529
235,240,6,701,6,0.465134,0.464200
235,240,7,697,6,0.572393,0.569188
238,40,1,696,6,0.606227,0.605393
238,40,2,699,6,0.044450,0.044331
238,40,3,699,6,0.903808,0.903473
238,40,4,697,6,0.036730,0.036539
238,40,5,699,6,0.542715,0.542149
238,40,6,698,6,0.044830,0.044601
238,40,7,693,6,0.078346,0.078088
231,340,1,704,6,3.435498,3.432999
231,340,2,702,6,0.865614,0.860696
231,340,3,700,6,3.411583,3.404135
231,340,4,694,6,0.633358,0.631005
231,340,5,701,6,2.392245,2.387154
231,340,6,698,6,0.672106,0.671690
231,340,7,700,6,1.260000,1.259826
239,20,1,694,6,0.384315,0.384242
239,20,2,697,6,0.027593,0.027528
239,20,3,697,6,0.567981,0.567104
239,20,4,698,6,0.020559,0.020484
239,20,5,698,6,0.285602,0.285234
239,20,6,697,6,0.043166,0.043067
239,20,7,701,6,0.020001,0.019876
234,340,1,702,6,2.098947,2.091978
234,340,2,704,6,1.425191,1.424919
234,340,3,702,6,3.499282,3.485985
234,340,4,696,6,0.640508,0.636077
234,340,5,701,6,1.689742,1.683239
234,340,6,698,6,0.706370,0.700881
234,340,7,700,6,1.169439,1.161938
233,380,1,698,6,2.869351,2.867962
233,380,2,696,6,0.525629,0.523771
233,380,3,697,6,2.641879,2.639792
233,380,4,704,6,0.958772,0.958415
233,380,5,696,6,2.161574,2.159281
233,380,6,694,6,0.849393,0.848603
233,380,7,695,6,0.728473,0.725423
232,300,1,698,6,1.822609,1.822922
232,300,2,691,6,0.283480,0.282576
232,300,3,699,6,2.132704,2.133178
232,300,4,699,6,0.883307,0.884435
232,300,5,697,6,1.611480,1.610670
232,300,6,696,6,0.521639,0.520769
232,300,7,696,6,0.529579,0.528339
231,360,1,703,6,3.594570,3.588785
231,360,2,701,6,0.907218,0.901754
231,360,3,698,6,3.485729,3.477054
231,360,4,697,6,0.672885,0.669436
231,360,5,703,6,2.475622,2.468508
231,360,6,695,6,0.712620,0.712413
231,360,7,702,6,1.324376,1.323341
239,40,1,700,6,0.664103,0.663268
239,40,2,694,6,0.079255,0.078441
239,40,3,702,6,0.948525,0.947217
239,40,4,700,6,0.062233,0.062110
239,40,5,696,6,0.492064,0.491514
239,40,6,700,6,0.099571,0.099266
239,40,7,698,6,0.070945,0.070469
238,60,1,696,6,0.776761,0.776023
238,60,2,698,6,0.095561,0.095347
238,60,3,698,6,1.178249,1.177583
238,60,4,697,6,0.061718,0.061309
238,60,5,695,6,0.739247,0.738082
238,60,6,699,6,0.077808,0.077527
238,60,7,696,6,0.125693,0.125150
234,360,1,701,6,2.160210,2.155344
234,360,2,706,6,1.536758,1.537838
234,360,3,705,6,3.587484,3.582021
234,360,4,697,6,0.680205,0.676715
234,360,5,701,6,1.755639,1.745458
234,360,6,699,6,0.741657,0.736445
234,360,7,702,6,1.254443,1.247114
233,400,1,697,6,2.930761,2.929495
233,400,2,699,6,0.562509,0.561005
233,400,3,699,6,2.695957,2.690559
233,400,4,704,6,1.005614,1.005932
233,400,5,698,6,2.203419,2.200207
233,400,6,692,6,0.887210,0.885478
233,400,7,694,6,0.765142,0.762045
237,120,1,699,6,1.193475,1.192273
237,120,2,704,6,0.203255,0.202235
237,120,3,697,6,1.872894,1.870449
237,120,4,700,6,0.299623,0.299039
237,120,5,692,6,0.912930,0.912005
237,120,6,694,6,0.105192,0.104923
237,120,7,693,6,0.200029,0.199758
235,260,1,699,6,2.510550,2.507556
235,260,2,702,6,1.056456,1.057382
235,260,3,699,6,2.774862,2.770370
235,260,4,693,6,0.588672,0.584411
235,260,5,699,6,1.625094,1.620734
235,260,6,696,6,0.496337,0.495281
235,260,7,697,6,0.615081,0.611668
236,260,1,701,6,2.552596,2.546046
236,260,2,703,6,1.033313,1.031808
236,260,3,698,6,2.571894,2.566912
236,260,4,702,6,0.335254,0.334198
236,260,5,701,6,1.699668,1.691257
236,260,6,702,6,0.517445,0.516504
236,260,7,699,6,0.550816,0.550161
229,400,1,699,6,2.950541,2.949157
229,400,2,697,6,0.851897,0.848843
232,320,1,697,6,1.881036,1.880913
229,400,3,694,6,2.857236,2.855382
232,320,2,693,6,0.309671,0.309333
232,320,3,696,6,2.179269,2.179269
229,400,4,696,6,1.085423,1.086604
232,320,4,697,6,0.931514,0.931914
229,400,5,694,6,2.028614,2.025573
232,320,5,697,6,1.657926,1.656129
232,320,6,696,6,0.550049,0.547925
229,400,6,696,6,0.473203,0.472337
232,320,7,697,6,0.564501,0.562816
229,400,7,700,6,0.892863,0.893183
239,60,1,699,6,0.876697,0.875213
239,60,2,698,6,0.145290,0.144456
239,60,3,700,6,1.259120,1.255797
239,60,4,697,6,0.112619,0.112091
239,60,5,701,6,0.655556,0.654307
239,60,6,695,6,0.163911,0.163878
239,60,7,702,6,0.141025,0.139737
238,80,1,697,6,0.915862,0.914588
238,80,2,700,6,0.138418,0.137664
238,80,3,697,6,1.391358,1.391323
238,80,4,697,6,0.081286,0.080795
238,80,5,700,6,0.912895,0.910928
238,80,6,700,6,0.113676,0.112862
238,80,7,696,6,0.176565,0.175619
237,140,1,700,6,1.287611,1.288366
237,140,2,702,6,0.264576,0.263294
237,140,3,702,6,2.023966,2.018685
237,140,4,700,6,0.334825,0.334251
237,140,5,696,6,0.986624,0.983796
237,140,6,695,6,0.129956,0.129277
237,140,7,696,6,0.240964,0.241273
240,20,1,699,6,0.488611,0.488386
240,20,2,693,6,0.044408,0.044354
240,20,3,697,6,0.574013,0.573868
240,20,4,700,6,0.029163,0.029189
240,20,5,700,6,0.297294,0.297060
240,20,6,695,6,0.034146,0.034222
240,20,7,698,6,0.011565,0.011404
231,380,1,704,6,3.743006,3.737586
231,380,2,701,6,0.934815,0.928515
231,380,3,700,6,3.577333,3.568621
231,380,4,696,6,0.707593,0.705154
231,380,5,701,6,2.535299,2.533283
231,380,6,700,6,0.750258,0.749438
231,380,7,702,6,1.393360,1.393360
235,280,1,703,6,2.628255,2.628684
235,280,2,700,6,1.123430,1.123813
235,280,3,699,6,2.862844,2.859864
235,280,4,695,6,0.619782,0.617004
235,280,5,697,6,1.746579,1.743159
235,280,6,700,6,0.529120,0.526877
235,280,7,697,6,0.645957,0.644014
236,280,1,703,6,2.674092,2.667341
236,280,2,702,6,1.104638,1.103051
236,280,3,699,6,2.652435,2.646688
236,280,4,700,6,0.360364,0.360050
236,280,5,700,6,1.772053,1.766035
236,280,6,702,6,0.571008,0.569849
236,280,7,698,6,0.576657,0.576645
232,340,1,695,6,1.927571,1.926996
232,340,2,692,6,0.332545,0.330729
232,340,3,696,6,2.224241,2.224241
232,340,4,700,6,0.977081,0.976759
232,340,5,696,6,1.702531,1.701146
232,340,6,696,6,0.584975,0.583951
232,340,7,698,6,0.599601,0.597322
239,80,1,697,6,1.065005,1.063232
239,80,2,698,6,0.208214,0.207061
239,80,3,700,6,1.513620,1.510079
239,80,4,698,6,0.158152,0.157398
239,80,5,702,6,0.808044,0.807135
239,80,6,694,6,0.236061,0.236296
239,80,7,700,6,0.206515,0.204768
238,100,1,695,6,1.038395,1.037782
238,100,2,698,6,0.172377,0.171729
238,100,3,698,6,1.564152,1.562405
238,100,4,695,6,0.087295,0.086793
238,100,5,696,6,1.076038,1.072873
238,100,6,698,6,0.157537,0.156785
238,100,7,697,6,0.216933,0.215230
237,160,1,700,6,1.410068,1.409362
237,160,2,700,6,0.327222,0.326770
237,160,3,697,6,2.164542,2.160112
237,160,4,701,6,0.375969,0.375737
237,160,5,695,6,1.057439,1.055535
237,160,6,695,6,0.157089,0.156287
237,160,7,697,6,0.278755,0.278810
240,40,1,699,6,0.851289,0.850727
240,40,2,699,6,0.125186,0.124858
240,40,3,696,6,0.963799,0.963706
240,40,4,702,6,0.085593,0.085574
240,40,5,699,6,0.523672,0.523223
240,40,6,699,6,0.086923,0.086825
240,40,7,701,6,0.036101,0.035485
232,360,1,695,6,1.972593,1.972010
232,360,2,692,6,0.355599,0.353710
232,360,3,696,6,2.270042,2.269863
232,360,4,696,6,1.023775,1.023775
232,360,5,698,6,1.742821,1.741709
232,360,6,698,6,0.612207,0.611128
232,360,7,695,6,0.633674,0.631855
235,300,1,704,6,2.751114,2.746647
235,300,2,704,6,1.177028,1.176257
235,300,3,701,6,2.957744,2.953278
235,300,4,694,6,0.658407,0.654611
235,300,5,700,6,1.832950,1.827613
235,300,6,701,6,0.553842,0.552100
235,300,7,697,6,0.684200,0.677564
234,380,1,703,6,2.232741,2.225451
234,380,2,706,6,1.634850,1.633783
234,380,3,704,6,3.680849,3.675207
234,380,4,695,6,0.718271,0.713381
234,380,5,701,6,1.795611,1.789183
234,380,6,698,6,0.800384,0.795055
234,380,7,701,6,1.317164,1.307652
239,100,1,700,6,1.217225,1.214262
239,100,2,699,6,0.268733,0.266623
239,100,3,703,6,1.731434,1.728190
239,100,4,702,6,0.242621,0.240915
239,100,5,699,6,0.963471,0.961112
239,100,6,697,6,0.303975,0.303430
239,100,7,700,6,0.261321,0.258898
241,20,1,696,6,0.435687,0.435463
241,20,2,701,6,0.024909,0.024822
241,20,3,702,6,0.524603,0.524438
241,20,4,694,6,0.013973,0.013868
241,20,5,699,6,0.278883,0.278826
241,20,6,693,6,0.009225,0.009186
241,20,7,699,6,0.040591,0.040456
238,120,1,696,6,1.145244,1.144563
238,120,2,703,6,0.216993,0.216318
238,120,3,698,6,1.722836,1.720102
238,120,4,698,6,0.095222,0.094794
238,120,5,697,6,1.206316,1.202623
238,120,6,699,6,0.193056,0.192024
238,120,7,698,6,0.259701,0.258997
237,180,1,697,6,1.533714,1.531345
237,180,2,698,6,0.420800,0.420732
237,180,3,699,6,2.281692,2.278317
237,180,4,700,6,0.435703,0.434739
237,180,5,697,6,1.116152,1.114839
237,180,6,700,6,0.180295,0.179478
237,180,7,697,6,0.323820,0.323757
231,400,1,703,6,3.928872,3.921646
231,400,2,702,6,0.980976,0.979028
231,400,3,700,6,3.662707,3.649666
231,400,4,695,6,0.743698,0.739466
231,400,5,702,6,2.593984,2.587015
231,400,6,698,6,0.777791,0.778288
231,400,7,702,6,1.453645,1.451659
240,60,1,697,6,1.118683,1.116413
240,60,2,700,6,0.220800,0.220494
240,60,3,699,6,1.261139,1.259922
240,60,4,698,6,0.136080,0.136057
240,60,5,702,6,0.730512,0.729473
240,60,6,700,6,0.154072,0.153647
240,60,7,697,6,0.072500,0.072080
232,380,1,692,6,2.018299,2.017338
232,380,2,692,6,0.380889,0.378908
232,380,3,695,6,2.310980,2.310937
232,380,4,697,6,1.069054,1.070051
232,380,5,696,6,1.786649,1.785797
232,380,6,697,6,0.639148,0.637470
232,380,7,696,6,0.665641,0.664387
235,320,1,704,6,2.877877,2.877272
235,320,2,702,6,1.241896,1.241457
235,320,3,703,6,3.054137,3.048609
235,320,4,694,6,0.695823,0.691861
235,320,5,700,6,1.890133,1.884883
235,320,6,698,6,0.585276,0.583422
235,320,7,697,6,0.718841,0.714998
236,300,1,703,6,2.779266,2.774560
236,300,2,700,6,1.168640,1.166103
236,300,3,699,6,2.735761,2.732813
236,300,4,697,6,0.389317,0.388419
236,300,5,701,6,1.849862,1.844533
236,300,6,702,6,0.624417,0.621371
236,300,7,698,6,0.613105,0.611064
238,140,1,698,6,1.268731,1.267100
238,140,2,700,6,0.254154,0.252448
238,140,3,700,6,1.855631,1.852181
238,140,4,699,6,0.103861,0.103534
238,140,5,697,6,1.326478,1.321917
238,140,6,698,6,0.233263,0.231025
238,140,7,697,6,0.296915,0.294319
237,200,1,700,6,1.646102,1.642683
237,200,2,699,6,0.521645,0.521105
237,200,3,696,6,2.412392,2.409188
237,200,4,701,6,0.508332,0.508840
237,200,5,696,6,1.173195,1.171456
237,200,6,695,6,0.198010,0.196862
237,200,7,695,6,0.361858,0.361431
232,400,1,697,6,2.051333,2.051217
232,400,2,692,6,0.403723,0.401669
232,400,3,697,6,2.345235,2.344971
232,400,4,696,6,1.115031,1.115735
232,400,5,698,6,1.832703,1.830857
232,400,6,694,6,0.668956,0.667279
232,400,7,696,6,0.696358,0.695071
239,120,1,699,6,1.345096,1.343414
239,120,2,699,6,0.338013,0.337128
239,120,3,698,6,1.975939,1.970876
239,120,4,698,6,0.320024,0.319013
239,120,5,698,6,1.093345,1.092137
239,120,6,697,6,0.374041,0.373427
239,120,7,701,6,0.318031,0.316359
240,80,1,702,6,1.349668,1.348591
240,80,2,701,6,0.318217,0.318297
240,80,3,699,6,1.506919,1.506517
240,80,4,698,6,0.196817,0.196484
240,80,5,700,6,0.912124,0.910878
240,80,6,700,6,0.230662,0.230147
240,80,7,702,6,0.120067,0.119117
235,340,1,700,6,2.992830,2.989829
235,340,2,701,6,1.296099,1.295701
235,340,3,699,6,3.152386,3.149407
235,340,4,695,6,0.738691,0.734250
235,340,5,700,6,1.970757,1.965290
235,340,6,700,6,0.632411,0.628693
235,340,7,697,6,0.767115,0.760881
234,400,1,702,6,2.303222,2.296335
234,400,2,705,6,1.727253,1.725951
234,400,3,702,6,3.848487,3.844142
234,400,4,696,6,0.759975,0.755298
234,400,5,700,6,1.843717,1.839067
234,400,6,695,6,0.843455,0.837373
234,400,7,701,6,1.378533,1.370942
238,160,1,697,6,1.369749,1.366970
238,160,2,699,6,0.290088,0.288942
238,160,3,697,6,1.975502,1.970878
238,160,4,698,6,0.116614,0.115925
238,160,5,696,6,1.448722,1.444352
238,160,6,699,6,0.268576,0.267010
238,160,7,698,6,0.337190,0.334771
237,220,1,700,6,1.742040,1.739595
237,220,2,700,6,0.615124,0.613319
237,220,3,700,6,2.511689,2.508485
237,220,4,698,6,0.586765,0.584842
237,220,5,695,6,1.239499,1.239356
237,220,6,696,6,0.220053,0.219099
237,220,7,695,6,0.395195,0.396053
236,320,1,704,6,2.882117,2.877350
236,320,2,702,6,1.250662,1.248876
236,320,3,699,6,2.823971,2.817666
236,320,4,698,6,0.413932,0.413348
236,320,5,700,6,1.918578,1.909608
236,320,6,704,6,0.678088,0.676148
236,320,7,698,6,0.651024,0.649010
241,40,1,698,6,0.735626,0.734842
241,40,2,703,6,0.085213,0.084948
241,40,3,701,6,0.907988,0.907997
241,40,4,694,6,0.037638,0.037351
241,40,5,699,6,0.501196,0.501225
241,40,6,692,6,0.025549,0.025410
241,40,7,698,6,0.116917,0.116972
243,20,1,700,6,0.417571,0.417629
243,20,2,698,6,0.043815,0.043645
243,20,3,698,6,0.519068,0.518988
243,20,4,698,6,0.016966,0.016935
243,20,5,695,6,0.275307,0.275171
243,20,6,698,6,0.017719,0.017618
243,20,7,698,6,0.033490,0.033115
240,100,1,701,6,1.550304,1.549310
240,100,2,701,6,0.427672,0.427386
240,100,3,698,6,1.716236,1.714972
240,100,4,697,6,0.240879,0.240610
240,100,5,699,6,1.098058,1.096603
240,100,6,699,6,0.310570,0.310928
240,100,7,699,6,0.173568,0.171937
235,360,1,701,6,3.106231,3.101806
235,360,2,703,6,1.333115,1.332373
235,360,3,702,6,3.249712,3.244798
235,360,4,696,6,0.774786,0.770841
235,360,5,699,6,2.027536,2.022203
235,360,6,701,6,0.660588,0.659640
235,360,7,698,6,0.799180,0.792466
242,20,1,701,6,0.341982,0.341829
242,20,2,701,6,0.031698,0.031564
242,20,3,696,6,0.644934,0.645237
242,20,4,695,6,0.005090,0.005085
242,20,5,699,6,0.231280,0.231219
242,20,6,699,6,0.009075,0.009061
242,20,7,697,6,0.018913,0.018885
239,140,1,695,6,1.474735,1.471397
239,140,2,696,6,0.412891,0.409380
239,140,3,702,6,2.180807,2.173567
239,140,4,699,6,0.403723,0.402262
239,140,5,697,6,1.199225,1.196240
239,140,6,696,6,0.436148,0.435376
239,140,7,698,6,0.379829,0.378083
237,240,1,698,6,1.832363,1.829417
237,240,2,702,6,0.717977,0.713553
237,240,3,699,6,2.618147,2.612007
237,240,4,700,6,0.649915,0.648206
237,240,5,696,6,1.298170,1.296083
237,240,6,695,6,0.243492,0.242460
237,240,7,695,6,0.423717,0.424039
243,40,1,702,6,0.749985,0.749904
243,40,2,699,6,0.122886,0.122127
243,40,3,697,6,0.886384,0.885805
243,40,4,696,6,0.047761,0.047609
243,40,5,695,6,0.469578,0.469193
243,40,6,698,6,0.044621,0.044376
243,40,7,694,6,0.077463,0.076833
238,180,1,697,6,1.464724,1.462439
238,180,2,697,6,0.321012,0.319689
238,180,3,698,6,2.068359,2.066003
238,180,4,698,6,0.132635,0.131833
238,180,5,697,6,1.572490,1.568514
238,180,6,697,6,0.319254,0.317445
238,180,7,696,6,0.380405,0.378407
240,120,1,699,6,1.737309,1.736060
240,120,2,699,6,0.527772,0.527178
240,120,3,699,6,1.895219,1.895213
240,120,4,701,6,0.288687,0.287812
240,120,5,702,6,1.271426,1.268801
240,120,6,702,6,0.388622,0.387818
240,120,7,702,6,0.244509,0.242800
235,380,1,703,6,3.207981,3.206296
235,380,2,701,6,1.379772,1.379444
235,380,3,700,6,3.326193,3.319620
235,380,4,694,6,0.830525,0.826733
235,380,5,700,6,2.100250,2.096151
235,380,6,698,6,0.685693,0.684261
